Source Name,Office,Office Code,Raw Maker,Maker,Fuel Type,Jan,Feb,Mar,Apr,May,Jun,Total,Calculated Total,Total Variance,Total Check
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,0,0,0,0,2,0,2,2,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TATA MOTORS LTD,TATA MOTORS,Petrol CNG,0,0,0,1,0,0,1,1,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,2,2,1,12,23,5,45,45,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,1,3,0,0,6,0,10,10,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,2,0,3,6,13,1,25,25,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,1,7,3,11,11,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol CNG,0,6,0,1,0,0,7,7,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,0,0,0,1,2,0,3,3,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,42,20,18,33,38,10,161,161,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,0,0,0,1,3,0,4,4,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,OTHERS,OTHERS,Petrol CNG,0,0,3,0,0,0,3,3,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,0,0,0,0,0,1,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,0,3,1,4,4,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS LTD,TATA MOTORS,Petrol CNG,0,2,0,0,0,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,4,1,0,9,32,9,55,55,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,0,1,0,0,5,1,7,7,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BMW INDIA PVT LTD,BMW,Petrol CNG,0,0,0,0,2,1,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,0,0,0,0,0,1,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,4,1,3,64,132,32,236,236,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,0,0,0,3,3,2,8,8,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,17,103,34,154,154,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol CNG,0,3,0,2,0,0,5,5,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,0,0,0,1,24,9,34,34,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,175,142,127,237,458,107,1246,1246,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Petrol CNG,0,0,0,0,1,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,0,0,0,1,17,2,20,20,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,OTHERS,OTHERS,Petrol CNG,0,0,4,0,0,0,4,4,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,0,0,0,1,6,5,12,12,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,5,56,12,73,73,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,0,0,0,0,0,2,2,2,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS LTD,TATA MOTORS,Petrol CNG,0,1,1,1,0,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,25,5,5,49,215,46,345,345,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,3,2,2,5,33,10,55,55,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,0,1,0,1,5,1,8,8,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,2,2,1,5,5,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol CNG,0,1,0,0,0,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,41,22,29,32,45,9,178,178,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,OTHERS,OTHERS,Petrol CNG,3,0,2,0,0,0,5,5,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,0,0,0,0,1,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,1,1,0,2,2,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,TATA MOTORS LTD,TATA MOTORS,Petrol CNG,0,1,0,0,0,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,1,0,0,2,5,2,10,10,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,0,3,0,0,0,0,3,3,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,1,1,0,3,9,1,15,15,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,0,3,0,3,3,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol CNG,0,1,0,0,0,0,1,1,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,14,8,6,5,15,7,55,55,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,OTHERS,OTHERS,Petrol CNG,0,0,1,0,0,0,1,1,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,1,1,0,2,2,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,1,0,0,3,7,5,16,16,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,1,0,1,1,3,0,6,6,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,1,0,0,0,0,0,1,1,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,1,0,1,4,32,3,41,41,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,2,18,0,20,20,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol CNG,0,6,0,0,0,0,6,6,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,0,0,0,0,1,1,2,2,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,49,20,22,25,88,17,221,221,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,OTHERS,OTHERS,Petrol CNG,0,0,6,0,0,0,6,6,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,0,0,0,0,2,0,2,2,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,0,5,2,7,7,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,0,0,0,0,8,0,8,8,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,5,1,1,11,49,8,75,75,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,4,1,0,0,3,1,9,9,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,3,1,0,1,8,1,14,14,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,8,11,3,22,22,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol CNG,0,5,0,0,0,0,5,5,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,35,13,15,51,102,29,245,245,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,0,0,0,1,0,1,2,2,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,OTHERS,OTHERS,Petrol CNG,0,0,2,0,0,0,2,2,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,0,0,0,0,2,0,2,2,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,0,4,1,5,5,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,3,3,0,8,27,6,47,47,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,2,0,1,3,0,0,6,6,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,BMW INDIA PVT LTD,BMW,Petrol CNG,0,0,0,3,10,3,16,16,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,6,0,1,54,123,38,222,222,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,0,0,0,2,5,2,9,9,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,0,0,0,0,5,0,5,5,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,1,0,36,78,29,144,144,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol CNG,0,6,0,2,0,0,8,8,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,0,0,0,4,17,6,27,27,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,109,92,85,161,209,87,743,743,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MERCEDES -BENZ AG,MERCEDES-BENZ,Petrol CNG,0,0,0,0,1,4,5,5,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Petrol CNG,0,0,0,3,6,1,10,10,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,0,0,0,6,10,4,20,20,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,OTHERS,OTHERS,Petrol CNG,0,0,1,0,0,0,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,PORSCHE AG GERMANY,PORSCHE,Petrol CNG,0,0,0,1,0,0,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,0,0,0,2,9,2,13,13,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,19,54,17,90,90,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,5,4,0,32,93,23,157,157,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,1,1,0,9,30,13,54,54,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,BMW INDIA PVT LTD,BMW,Petrol CNG,0,0,0,1,0,1,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,1,0,1,8,24,9,43,43,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,0,0,0,0,1,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,0,0,0,1,1,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,11,28,10,49,49,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,0,0,0,0,3,1,4,4,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,39,38,36,67,84,25,289,289,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,0,0,0,0,9,5,14,14,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,OTHERS,OTHERS,Petrol CNG,0,0,1,0,0,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,0,0,0,2,2,2,6,6,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,5,14,2,21,21,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,0,0,0,0,2,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,3,3,0,3,28,5,42,42,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,0,0,1,4,6,4,15,15,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,BMW INDIA PVT LTD,BMW,Petrol CNG,0,0,0,1,3,2,6,6,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,0,0,0,0,0,1,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,2,1,0,11,49,18,81,81,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,0,0,0,0,0,1,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,0,0,0,0,2,1,3,3,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,12,54,14,80,80,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol CNG,0,2,0,0,0,0,2,2,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,0,0,0,3,10,3,16,16,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,61,49,82,75,147,78,492,492,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MERCEDES -BENZ AG,MERCEDES-BENZ,Petrol CNG,0,0,0,0,1,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Petrol CNG,0,0,0,0,1,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,0,0,0,2,2,6,10,10,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,OTHERS,OTHERS,Petrol CNG,0,0,3,0,0,0,3,3,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,0,0,0,2,6,0,8,8,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol CNG,0,0,0,4,17,2,23,23,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,0,0,0,1,0,1,2,2,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,4,3,0,16,64,15,102,102,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,0,0,0,4,14,6,24,24,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,BMW INDIA PVT LTD,BMW,Petrol CNG,0,0,0,0,3,0,3,3,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,0,1,0,5,17,8,31,31,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,0,0,0,2,14,3,19,19,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,0,0,0,0,2,0,2,2,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,45,28,32,39,48,17,209,209,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,0,0,0,1,4,0,5,5,0,OK
