Source Name,Office,Office Code,Raw Maker,Maker,Fuel Type,Month,Month No,Month Date,Registrations,Reported Total,Calculated Total,Total Variance,Total Check
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Jan,1,2026-01-01,1,54,54,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Feb,2,2026-02-01,1,54,54,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Mar,3,2026-03-01,0,54,54,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Apr,4,2026-04-01,9,54,54,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,May,5,2026-05-01,30,54,54,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Jun,6,2026-06-01,13,54,54,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,BMW INDIA PVT LTD,BMW,Petrol CNG,Jan,1,2026-01-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,BMW INDIA PVT LTD,BMW,Petrol CNG,Feb,2,2026-02-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,BMW INDIA PVT LTD,BMW,Petrol CNG,Mar,3,2026-03-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,BMW INDIA PVT LTD,BMW,Petrol CNG,Apr,4,2026-04-01,1,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,BMW INDIA PVT LTD,BMW,Petrol CNG,May,5,2026-05-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,BMW INDIA PVT LTD,BMW,Petrol CNG,Jun,6,2026-06-01,1,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Jan,1,2026-01-01,1,43,43,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Feb,2,2026-02-01,0,43,43,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Mar,3,2026-03-01,1,43,43,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Apr,4,2026-04-01,8,43,43,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,May,5,2026-05-01,24,43,43,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Jun,6,2026-06-01,9,43,43,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Apr,4,2026-04-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,May,5,2026-05-01,1,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Jun,6,2026-06-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Jan,1,2026-01-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Feb,2,2026-02-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Mar,3,2026-03-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Apr,4,2026-04-01,1,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,May,5,2026-05-01,1,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Jun,6,2026-06-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,Jan,1,2026-01-01,0,49,49,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,Feb,2,2026-02-01,0,49,49,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,Mar,3,2026-03-01,0,49,49,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,Apr,4,2026-04-01,11,49,49,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,May,5,2026-05-01,28,49,49,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,Jun,6,2026-06-01,10,49,49,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,Jan,1,2026-01-01,0,4,4,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,Feb,2,2026-02-01,0,4,4,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,Mar,3,2026-03-01,0,4,4,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,Apr,4,2026-04-01,0,4,4,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,May,5,2026-05-01,3,4,4,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol CNG,Jun,6,2026-06-01,1,4,4,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,Jan,1,2026-01-01,39,289,289,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,Feb,2,2026-02-01,38,289,289,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,Mar,3,2026-03-01,36,289,289,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,Apr,4,2026-04-01,67,289,289,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,May,5,2026-05-01,84,289,289,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol CNG,Jun,6,2026-06-01,25,289,289,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,Jan,1,2026-01-01,0,14,14,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,Feb,2,2026-02-01,0,14,14,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,Mar,3,2026-03-01,0,14,14,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,Apr,4,2026-04-01,0,14,14,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,May,5,2026-05-01,9,14,14,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol CNG,Jun,6,2026-06-01,5,14,14,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,Jan,1,2026-01-01,0,6,6,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,Feb,2,2026-02-01,0,6,6,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,Mar,3,2026-03-01,0,6,6,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,Apr,4,2026-04-01,2,6,6,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,May,5,2026-05-01,2,6,6,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,RENAULT INDIA PVT LTD,RENAULT,Petrol CNG,Jun,6,2026-06-01,2,6,6,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol CNG,Jan,1,2026-01-01,0,21,21,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol CNG,Feb,2,2026-02-01,0,21,21,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol CNG,Mar,3,2026-03-01,0,21,21,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol CNG,Apr,4,2026-04-01,5,21,21,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol CNG,May,5,2026-05-01,14,21,21,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol CNG,Jun,6,2026-06-01,2,21,21,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,Jan,1,2026-01-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,Feb,2,2026-02-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,Mar,3,2026-03-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,Apr,4,2026-04-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,May,5,2026-05-01,2,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol CNG,Jun,6,2026-06-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,Jan,1,2026-01-01,3,42,42,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,Feb,2,2026-02-01,3,42,42,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,Mar,3,2026-03-01,0,42,42,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,Apr,4,2026-04-01,3,42,42,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,May,5,2026-05-01,28,42,42,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol CNG,Jun,6,2026-06-01,5,42,42,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Jan,1,2026-01-01,0,15,15,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Feb,2,2026-02-01,0,15,15,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Mar,3,2026-03-01,1,15,15,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Apr,4,2026-04-01,4,15,15,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,May,5,2026-05-01,6,15,15,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol CNG,Jun,6,2026-06-01,4,15,15,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,BMW INDIA PVT LTD,BMW,Petrol CNG,Jan,1,2026-01-01,0,6,6,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,BMW INDIA PVT LTD,BMW,Petrol CNG,Feb,2,2026-02-01,0,6,6,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,BMW INDIA PVT LTD,BMW,Petrol CNG,Mar,3,2026-03-01,0,6,6,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,BMW INDIA PVT LTD,BMW,Petrol CNG,Apr,4,2026-04-01,1,6,6,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,BMW INDIA PVT LTD,BMW,Petrol CNG,May,5,2026-05-01,3,6,6,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,BMW INDIA PVT LTD,BMW,Petrol CNG,Jun,6,2026-06-01,2,6,6,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,Apr,4,2026-04-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,May,5,2026-05-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HONDA CARS INDIA LTD,HONDA CARS,Petrol CNG,Jun,6,2026-06-01,1,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Jan,1,2026-01-01,2,81,81,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Feb,2,2026-02-01,1,81,81,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Mar,3,2026-03-01,0,81,81,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Apr,4,2026-04-01,11,81,81,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,May,5,2026-05-01,49,81,81,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol CNG,Jun,6,2026-06-01,18,81,81,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Apr,4,2026-04-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,May,5,2026-05-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol CNG,Jun,6,2026-06-01,1,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Jan,1,2026-01-01,0,3,3,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Feb,2,2026-02-01,0,3,3,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Mar,3,2026-03-01,0,3,3,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Apr,4,2026-04-01,0,3,3,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,May,5,2026-05-01,2,3,3,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol CNG,Jun,6,2026-06-01,1,3,3,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,Jan,1,2026-01-01,0,80,80,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,KIA INDIA PRIVATE LIMITED,KIA,Petrol CNG,Feb,2,2026-02-01,0,80,80,0,OK
